4.53493547452973e-08
1.21818426710362e-07
2.16514633096479e-07
3.11338527346902e-07
3.93764878519619e-07
4.55760615345146e-07
4.83390610365721e-07
4.53699296260082e-07
3.50111807569983e-07
1.90520925332363e-07
4.41986695233894e-08
4.35781935885384e-09
1.28484662265678e-07
3.97430677545652e-07
7.24464784877948e-07
9.98570752500991e-07
1.12866637024391e-06
1.07493568335472e-06
8.63206379767791e-07
5.72848041965411e-07
2.97247605400597e-07
1.01542720573882e-07
8.71481092639529e-09
1.56087075149087e-08
1.12155539258757e-07
2.81182546534332e-07
4.81930076650986e-07
6.43548365834286e-07
6.92309840183991e-07
6.00303253521477e-07
4.10260664665643e-07
2.08146940963106e-07
6.65387101971625e-08
6.54685419171797e-09
2.36931730149693e-09
1.41257680698312e-08
1.7907615012418e-08
1.25977565781996e-08
6.64300351236732e-09
4.70582437796191e-09
8.11302478363053e-09
2.11005464472852e-08
4.67980733485819e-08
7.59964370157641e-08
8.85728332702661e-08
7.24137675438593e-08
3.79901343122796e-08
9.13460739620307e-09
3.36724041165776e-13
4.60237478971422e-09
8.47407350893934e-09
5.62108112137116e-09
1.05679875480382e-09
1.51393134644767e-10
1.49600550495376e-09
1.28826566773451e-09
4.24069867514199e-11
1.28145919047673e-09
5.25046041950765e-09
7.64738619848041e-09
5.37405589203164e-09
1.14407015371178e-09
3.03135218861077e-10
3.83397080067166e-09
6.87755282165294e-09
5.08663800312932e-09
8.36135809326001e-10
1.00554943113352e-09
8.26087669753908e-09
1.64031264651079e-08
1.66564260856842e-08
8.43403674524548e-09
8.06588263807573e-10
1.52297854441309e-09
7.46439456224542e-09
9.49726745460493e-09
4.92607576201654e-09
3.03057273341421e-10
1.48782873842747e-09
5.59888661143149e-09
5.86857145141972e-09
1.8367202573638e-09
1.85797021327442e-10
5.10601695798634e-09
1.18850140951587e-08
1.26636924835776e-08
6.48360633358343e-09
5.50437510442878e-10
1.63297705740828e-09
8.29976266821613e-09
1.27372973134665e-08
9.76113415721149e-09
2.82879476299288e-09
8.95307611476795e-11
4.71641146600035e-09
1.09502331617689e-08
1.10229758614707e-08
4.81269156495505e-09
1.01650653447559e-10
2.69967607542266e-09
8.99084412843405e-09
1.08579246547459e-08
