432,-483
433,-618
434,-729
435,-717
436,-572
437,-377
438,-231
439,-169
440,-162
441,-170
442,-169
443,-164
444,-167
445,-182
446,-204
447,-222
448,-225
449,-217
450,-207
451,-199
452,-186
453,-167
454,-155
455,-164
456,-184
457,-191
458,-168
459,-126
460,-91
461,-80
462,-81
463,-81
464,-80
465,-90
466,-115
467,-141
468,-149
469,-139
470,-125
471,-121
472,-118
473,-97
474,-50
475,2
476,34
477,40
478,41
479,56
480,81
481,92
482,80
483,58
484,47
485,49
486,51
487,46
488,45
489,59
490,83
491,100
492,103
493,99
494,103
495,113
496,122
497,125
498,128
499,134
500,140
501,140
502,135
503,130
504,128
505,125
506,121
507,119
508,122
509,125
510,122
511,118
512,126
513,151
514,177
515,185
516,173
517,163
518,172
519,198
520,216
521,213
522,194
523,171
524,151
525,129
526,104
527,83
528,70
529,60
530,49
531,36
532,27
533,23
534,18
535,10
536,2
537,-8
538,-24
539,-50
540,-80
541,-101
542,-110
543,-118
544,-132
545,-146
546,-149
547,-143
548,-145
549,-168
550,-201
551,-220
552,-216
553,-206
554,-213
555,-236
556,-255
557,-252
558,-229
559,-209
560,-206
561,-216
562,-222
563,-217
564,-206
565,-197
566,-193
567,-186
568,-174
569,-163
570,-161
571,-166
572,-165
573,-149
574,-130
575,-130
576,-153
577,-179
578,-184
579,-167
580,-149
581,-148
582,-155
583,-150
584,-125
585,-91
586,-66
587,-57
588,-58
589,-60
590,-60
591,-63
592,-72
593,-81
594,-83
595,-77
596,-69
597,-63
598,-58
599,-45
600,-25
601,-7
602,-5
603,-16
604,-25
605,-20
606,-6
607,4
608,7
609,8
610,16
611,28
612,38
613,42
614,42
615,39
616,33
617,27
618,29
619,44
620,69
621,95
622,113
623,122
624,129
625,138
626,146
627,143
628,122
629,87
630,53
631,31
632,17
633,5
634,-11
635,-22
636,-22
637,-16
638,-15
639,-22
640,-34
641,-46
642,-60
643,-81
644,-107
645,-131
646,-149
647,-162
648,-171
649,-169
650,-149
651,-112
652,-71
653,-39
654,-20
655,-5
656,13
657,33
658,48
659,54
660,54
661,50
662,46
663,39
664,32
665,28
666,27
667,24
668,14
669,3
670,2
671,13
672,27
673,38
674,44
675,53
676,69
677,87
678,99
679,101
680,99
681,101
682,108
683,112
684,111
685,107
686,107
687,110
688,112
689,108
690,101
691,96
692,90
693,79
694,56
695,34
696,33
697,61
698,102
699,127
700,126
701,116
702,117
703,130
704,138
705,134
706,128
707,130
708,141
709,155
710,180
711,236
712,330
713,444
714,552
715,653
716,771
717,929
718,1120
719,1310
720,1468
721,1575
722,1629
723,1637
724,1606
725,1526
726,1367
727,1100
728,739
729,354
730,30
731,-204
732,-381
733,-544
734,-677
735,-725
736,-659
737,-521
738,-384
739,-293
740,-242
741,-204
742,-174
743,-170
744,-202
745,-249
746,-280
747,-285
748,-279
749,-281
750,-290
751,-281
752,-242
753,-191
754,-165
755,-184
756,-225
757,-249
758,-237
759,-211
760,-198
761,-199
762,-196
763,-176
764,-151
765,-134
766,-126
767,-116
768,-103
769,-97
770,-99
771,-102
772,-97
773,-87
774,-87
775,-101
776,-115
777,-114
778,-97
779,-80
780,-79
781,-90
782,-97
783,-83
784,-54
785,-33
786,-39
787,-62
788,-73
789,-53
790,-17
791,4
792,-2
793,-16
794,-13
795,9
796,26
797,25
798,20
799,32
800,62
801,85
802,83
803,70
804,70
805,88
806,106
807,102
808,81
809,68
810,75
811,91
812,99
813,98
814,102
815,116
816,126
817,118
818,98
819,89
820,101
821,118
822,116
823,95
824,75
825,73
826,84
827,86
828,70
829,45
830,24
831,12
832,-1
833,-23
834,-51
835,-70
836,-72
837,-63
838,-58
839,-66
840,-85
841,-101
842,-107
843,-110
844,-119
845,-134
846,-148
847,-158
848,-170
849,-186
850,-199
851,-197
852,-184
853,-179
854,-193
855,-219
856,-230
857,-215
858,-190
859,-176
860,-181
861,-194
862,-199
863,-195
864,-189
865,-185
866,-179
867,-169
868,-159
869,-157
870,-157
871,-150
872,-132
873,-115
874,-113
875,-126
876,-139
877,-143
878,-145
879,-158
880,-179
881,-191
882,-177
883,-148
884,-126
885,-126
886,-138
887,-139
888,-123
889,-104
890,-103
891,-118
892,-131
893,-125
894,-105
895,-88
896,-81
897,-74
898,-55
899,-29
900,-12
901,-12
902,-21
903,-29
904,-27
905,-23
906,-25
907,-35
908,-47
909,-53
910,-48
911,-34
912,-14
913,5
914,20
915,28
916,29
917,25
918,27
919,43
920,67
921,82
922,80
923,68
924,65
925,71
926,71
927,54
928,29
929,11
930,3
931,-7
932,-26
933,-42
934,-38
935,-22
936,-15
937,-29
938,-49
939,-58
940,-58
941,-69
942,-99
943,-133
944,-157
945,-170
946,-187
947,-212
948,-229
949,-215
950,-167
951,-102
952,-47
953,-18
954,-9
955,-1
956,20
957,56
958,90
959,102
960,82
961,48
962,25
963,27
964,41
965,46
966,34
967,21
968,22
969,35
970,46
971,46
972,45
973,51
974,63
975,68
976,60
977,50
978,52
979,67
980,85
981,92
982,88
983,80
984,72
985,64
986,58
987,58
988,64
989,67
990,60
991,48
992,43
993,54
994,70
995,79
996,82
997,93
998,117
999,142
1000,147
1001,128
1002,98
1003,76
1004,67
1005,65
1006,61
1007,60
1008,67
1009,88
1010,132
1011,207
1012,311
1013,426
1014,532
1015,627
1016,735
1017,879
1018,1053
1019,1227
1020,1370
1021,1468
1022,1525
1023,1549
1024,1543
1025,1489
1026,1356
1027,1124
1028,806
1029,462
1030,154
1031,-100
1032,-324
1033,-533
1034,-690
1035,-743
1036,-682
1037,-567
1038,-462
1039,-386
1040,-310
1041,-221
1042,-150
1043,-133
1044,-170
1045,-221
1046,-251
1047,-259
1048,-266
1049,-277
1050,-281
1051,-271
1052,-253
1053,-237
1054,-222
1055,-197
1056,-170
1057,-159
1058,-176
1059,-200
1060,-201
1061,-176
1062,-154
1063,-159
1064,-182
1065,-188
1066,-168
1067,-141
1068,-133
1069,-137
1070,-133
1071,-116
1072,-101
1073,-97
1074,-94
1075,-83
1076,-70
1077,-70
1078,-80
1079,-84
1080,-77
1081,-70
1082,-72
1083,-74
1084,-64
1085,-47
1086,-36
1087,-38
1088,-37
1089,-22
1090,-1
1091,9
1092,7
1093,8
1094,22
1095,39
1096,44
1097,39
1098,31
1099,29
1100,32
1101,37
1102,48
1103,62
1104,76
1105,84
1106,92
1107,106
1108,123
1109,128
1110,111
1111,86
1112,74
1113,82
1114,95
1115,99
1116,93
1117,91
1118,100
1119,115
1120,126
1121,130
1122,127
1123,115
1124,89
1125,56
1126,33
1127,28
1128,30
1129,19
1130,-7
1131,-32
1132,-38
1133,-27
1134,-21
1135,-32
1136,-55
1137,-75
1138,-84
1139,-88
1140,-100
1141,-125
1142,-148
1143,-161
1144,-163
1145,-164
1146,-173
1147,-185
1148,-194
1149,-201
1150,-207
1151,-209
1152,-198
1153,-176
1154,-159
1155,-165
1156,-192
1157,-215
1158,-212
1159,-191
1160,-178
1161,-189
1162,-214
1163,-228
1164,-216
1165,-183
1166,-149
1167,-130
1168,-128
1169,-137
1170,-144
1171,-142
1172,-134
1173,-129
1174,-135
1175,-147
1176,-154
1177,-149
1178,-136
1179,-127
1180,-125
1181,-126
1182,-124
1183,-121
1184,-121
1185,-127
1186,-138
1187,-152
1188,-166
1189,-174
1190,-167
1191,-146
1192,-122
1193,-113
1194,-120
1195,-126
1196,-113
1197,-82
1198,-58
1199,-56
1200,-70
1201,-75
1202,-57
1203,-28
1204,-10
1205,-11
1206,-18
1207,-14
1208,6
1209,25
1210,28
1211,18
1212,12
1213,22
1214,42
1215,52
1216,45
1217,34
1218,36
1219,49
1220,58
1221,55
1222,51
1223,58
1224,71
1225,72
1226,62
1227,54
1228,57
1229,56
1230,32
1231,-8
1232,-34
1233,-28
1234,-6
1235,-1
1236,-26
1237,-57
1238,-64
1239,-48
1240,-36
1241,-49
1242,-84
1243,-114
1244,-123
1245,-119
1246,-123
1247,-142
1248,-163
1249,-163
1250,-138
1251,-102
1252,-75
1253,-59
1254,-40
1255,-6
1256,40
1257,81
1258,103
1259,108
1260,105
1261,100
1262,93
1263,77
1264,57
1265,44
1266,40
1267,38
1268,29
1269,19
1270,28
1271,59
1272,95
1273,111
1274,107
1275,103
1276,111
1277,117
1278,98
1279,62
1280,44
1281,63
1282,96
1283,105
1284,87
1285,75
1286,97
1287,143
1288,177
1289,179
1290,163
1291,148
1292,141
1293,133
1294,121
1295,112
1296,111
1297,115
1298,114
1299,108
1300,107
1301,124
1302,154
1303,179
1304,183
1305,170
1306,161
1307,167
1308,182
1309,191
1310,202
1311,243
1312,323
1313,424
1314,521
1315,617
1316,739
1317,905
1318,1096
1319,1274
1320,1411
1321,1500
1322,1547
1323,1555
1324,1527
1325,1456
1326,1314
1327,1078
1328,760
1329,422
1330,135
1331,-76
1332,-248
1333,-420
1334,-578
1335,-665
1336,-641
1337,-530
1338,-398
1339,-300
1340,-241
1341,-200
1342,-159
1343,-124
1344,-115
1345,-141
1346,-186
1347,-222
1348,-233
1349,-222
1350,-207
1351,-199
1352,-190
1353,-170
1354,-142
1355,-123
1356,-125
1357,-142
1358,-156
1359,-157
1360,-150
1361,-144
1362,-140
1363,-131
1364,-115
1365,-98
1366,-83
1367,-72
1368,-63
1369,-60
1370,-68
1371,-82
1372,-90
1373,-86
1374,-72
1375,-58
1376,-50
1377,-45
1378,-38
1379,-27
1380,-11
1381,6
1382,18
1383,18
1384,8
1385,-4
1386,-6
1387,1
1388,12
1389,21
1390,27
1391,35
1392,47
1393,63
1394,79
1395,85
1396,81
1397,73
1398,71
1399,77
1400,80
1401,70
1402,54
1403,51
1404,70
1405,97
1406,111
1407,105
1408,88
1409,77
1410,78
1411,87
1412,104
1413,121
1414,131
1415,132
1416,131
1417,138
1418,156
1419,177
1420,185
1421,171
1422,143
1423,119
1424,111
1425,117
1426,121
1427,110
1428,89
1429,73
1430,68
1431,62
1432,37
1433,-2
1434,-35
1435,-46
1436,-45
1437,-54
1438,-78
1439,-99
1440,-97
1441,-75
1442,-52
1443,-46
1444,-56
1445,-72
1446,-89
1447,-108
1448,-127
1449,-138
1450,-139
1451,-142
1452,-158
1453,-183
1454,-195
1455,-182
1456,-160
1457,-151
1458,-165
1459,-180
1460,-179
1461,-164
1462,-157
1463,-167
1464,-177
1465,-173
1466,-160
1467,-161
1468,-183
1469,-208
1470,-212
1471,-193
1472,-173
1473,-169
1474,-175
1475,-174
1476,-159
1477,-140
1478,-129
1479,-127
1480,-129
1481,-131
1482,-134
1483,-137
1484,-139
1485,-138
1486,-132
1487,-125
1488,-116
1489,-109
1490,-107
1491,-109
1492,-108
1493,-105
1494,-102
1495,-107
1496,-118
1497,-127
1498,-131
1499,-131
1500,-131
1501,-127
1502,-109
1503,-79
1504,-51
1505,-38
1506,-39
1507,-37
1508,-23
1509,-7
1510,-6
1511,-23
1512,-40
1513,-40
1514,-20
1515,6
1516,27
1517,40
1518,51
1519,65
1520,81
1521,93
1522,95
1523,80
1524,51
1525,22
1526,10
1527,13
1528,14
1529,-3
1530,-31
1531,-46
1532,-33
1533,-6
1534,5
1535,-13
1536,-42
1537,-55
1538,-50
1539,-42
1540,-49
1541,-69
1542,-86
1543,-99
1544,-115
1545,-134
1546,-144
1547,-135
1548,-121
1549,-122
1550,-133
1551,-124
1552,-79
1553,-23
1554,2
1555,-13
1556,-32
1557,-18
1558,21
1559,48
1560,43
1561,28
1562,32
1563,60
1564,88
1565,104
1566,112
1567,125
1568,139
1569,145
1570,136
1571,120
1572,109
1573,104
1574,96
1575,79
1576,59
1577,50
1578,60
1579,80
1580,92
1581,93
1582,94
1583,107
1584,123
1585,122
1586,98
1587,74
1588,77
1589,102
1590,119
1591,106
1592,75
1593,55
1594,67
1595,101
1596,134
1597,150
1598,149
1599,140
1600,137
1601,148
1602,172
1603,194
1604,197
1605,175
1606,140
1607,113
1608,113
1609,138
1610,175
1611,212
1612,251
1613,307
1614,396
1615,522
1616,671
1617,833
1618,1003
1619,1184
1620,1362
1621,1502
1622,1572
1623,1568
1624,1513
1625,1430
1626,1301
1627,1075
1628,725
1629,307
1630,-68
1631,-317
1632,-454
1633,-551
1634,-655
1635,-732
1636,-716
1637,-588
1638,-404
1639,-247
1640,-162
1641,-139
1642,-146
1643,-154
1644,-157
1645,-165
1646,-191
1647,-229
1648,-257
1649,-254
1650,-224
1651,-193
1652,-182
1653,-182
1654,-169
1655,-139
1656,-112
1657,-108
1658,-121
1659,-125
1660,-108
1661,-80
1662,-62
1663,-65
1664,-77
1665,-86
1666,-86
1667,-84
1668,-85
1669,-85
1670,-79
1671,-68
1672,-57
1673,-48
1674,-35
1675,-16
1676,-4
1677,-14
1678,-40
1679,-54
1680,-34
1681,5
1682,29
1683,21
1684,5
1685,17
1686,62
1687,108
1688,126
1689,121
1690,116
1691,126
1692,138
1693,141
1694,137
1695,140
1696,154
1697,167
1698,171
1699,174
1700,188
1701,212
1702,228
1703,228
1704,223
1705,229
1706,243
1707,243
1708,221
1709,198
1710,199
1711,221
1712,240
1713,239
1714,228
1715,227
1716,235
1717,238
1718,233
1719,231
1720,240
1721,246
1722,237
1723,219
1724,215
1725,232
1726,248
1727,245
1728,226
1729,210
1730,202
1731,188
1732,149
1733,92
1734,43
1735,17
1736,8
1737,-1
1738,-20
1739,-40
1740,-50
1741,-46
1742,-36
1743,-31
1744,-40
1745,-63
1746,-89
1747,-111
1748,-127
1749,-140
1750,-152
1751,-165
1752,-181
1753,-201
1754,-218
1755,-227
1756,-227
1757,-222
1758,-219
1759,-217
1760,-213
1761,-208
1762,-205
1763,-204
1764,-201
1765,-191
1766,-177
1767,-167
1768,-169
1769,-182
1770,-199
1771,-207
1772,-203
1773,-195
1774,-198
1775,-217
1776,-242
1777,-247
1778,-225
1779,-192
1780,-175
1781,-183
1782,-195
1783,-189
1784,-163
1785,-139
1786,-135
1787,-147
1788,-159
1789,-163
1790,-162
1791,-165
1792,-174
1793,-184
1794,-188
1795,-177
1796,-147
1797,-109
1798,-82
1799,-81
1800,-91
1801,-84
1802,-48
1803,-5
1804,12
1805,-3
1806,-26
1807,-27
1808,-6
1809,14
1810,13
1811,-1
1812,-11
1813,-10
1814,-5
1815,-4
1816,-1
1817,12
1818,31
1819,45
1820,46
1821,41
1822,44
1823,58
1824,72
1825,68
1826,48
1827,24
1828,11
1829,9
1830,1
1831,-25
1832,-63
1833,-92
1834,-101
1835,-97
1836,-98
1837,-113
1838,-134
1839,-151
1840,-157
1841,-156
1842,-152
1843,-147
1844,-138
1845,-125
1846,-108
1847,-92
1848,-75
1849,-50
1850,-16
1851,24
1852,57
1853,81
1854,95
1855,103
1856,100
1857,86
1858,69
1859,64
1860,69
1861,61
1862,30
1863,-1
1864,3
1865,44
1866,82
1867,80
1868,49
1869,35
1870,57
1871,83
1872,75
1873,41
1874,24
1875,46
1876,77
1877,80
1878,55
1879,38
1880,53
1881,85
1882,105
1883,108
1884,108
1885,113
1886,118
1887,118
1888,118
1889,127
1890,142
1891,147
1892,136
1893,117
1894,107
1895,110
1896,120
1897,123
1898,113
1899,98
1900,93
1901,109
1902,139
1903,168
1904,193
1905,229
1906,292
1907,381
1908,480
1909,582
1910,701
1911,852
1912,1030
1913,1213
1914,1386
1915,1529
1916,1609
1917,1599
1918,1512
1919,1395
1920,1259
1921,1048
1922,699
1923,247
1924,-162
1925,-401
1926,-488
1927,-556
1928,-683
1929,-800
1930,-778
1931,-588
1932,-346
1933,-191
1934,-154
1935,-161
1936,-141
1937,-97
1938,-85
1939,-127
1940,-193
1941,-231
1942,-229
1943,-209
1944,-197
1945,-194
1946,-179
1947,-149
1948,-121
1949,-113
1950,-117
1951,-114
1952,-96
1953,-81
1954,-87
1955,-98
1956,-86
1957,-51
1958,-27
1959,-41
1960,-72
1961,-80
1962,-51
1963,-16
1964,-9
1965,-25
1966,-33
1967,-14
1968,20
1969,41
1970,41
1971,34
1972,36
1973,48
1974,58
1975,59
1976,54
1977,52
1978,58
1979,68
1980,74
1981,75
1982,78
1983,85
1984,90
1985,89
1986,83
1987,84
1988,95
1989,108
1990,114
1991,114
1992,118
1993,129
1994,143
1995,154
1996,161
1997,170
1998,182
1999,195
2000,209
2001,223
2002,236
2003,248
2004,257
2005,263
2006,263
2007,257
2008,249
2009,242
2010,234
2011,217
2012,190
2013,171
2014,175
2015,199
2016,219
2017,221
2018,215
2019,217
2020,230
2021,237
2022,223
2023,196
2024,169
2025,145
2026,119
2027,94
2028,79
2029,73
2030,67
2031,48
2032,23
2033,6
2034,3
2035,-2
2036,-21
2037,-48
2038,-68
2039,-76
2040,-86
2041,-107
2042,-133
2043,-145
2044,-139
2045,-138
2046,-159
2047,-200
2048,-234
2049,-243
2050,-233
2051,-226
2052,-233
2053,-243
2054,-238
2055,-219
2056,-201
2057,-196
2058,-197
2059,-193
2060,-181
2061,-174
2062,-180
2063,-191
2064,-193
2065,-184
2066,-172
2067,-166
2068,-163
2069,-158
2070,-153
2071,-155
2072,-163
2073,-168
2074,-163
2075,-155
2076,-155
2077,-168
2078,-182
2079,-183
2080,-170
2081,-155
2082,-152
2083,-163
2084,-175
2085,-179
2086,-174
2087,-169
2088,-166
2089,-161
2090,-148
2091,-128
2092,-110
2093,-105
2094,-102
2095,-91
2096,-67
2097,-42
2098,-27
2099,-19
2100,-6
2101,10
2102,19
2103,19
2104,23
2105,41
2106,59
2107,54
2108,25
2109,3
2110,16
2111,54
2112,79
2113,71
2114,49
2115,45
2116,64
2117,78
2118,70
2119,51
2120,38
2121,27
2122,3
2123,-32
2124,-52
2125,-41
2126,-13
2127,-1
2128,-16
2129,-39
2130,-41
2131,-24
2132,-15
2133,-33
2134,-68
2135,-95
2136,-102
2137,-95
2138,-88
2139,-84
2140,-70
2141,-38
2142,4
2143,41
2144,65
2145,81
2146,98
2147,116
2148,128
2149,127
2150,116
2151,103
2152,96
2153,93
2154,90
2155,82
2156,75
2157,73
2158,77
2159,81
2160,84
2161,82
2162,76
2163,69
2164,65
2165,66
2166,68
2167,64
2168,51
2169,31
2170,16
2171,12
2172,17
2173,31
2174,55
2175,87
2176,115
2177,127
2178,121
2179,113
2180,119
2181,133
2182,136
2183,115
2184,83
2185,63
2186,71
2187,100
2188,129
2189,146
2190,145
2191,136
2192,131
2193,132
2194,139
2195,144
2196,148
2197,165
2198,211
2199,285
2200,370
2201,458
2202,562
2203,706
2204,890
2205,1087
2206,1268
2207,1420
2208,1545
2209,1632
2210,1664
2211,1638
2212,1561
2213,1422
2214,1188
2215,839
2216,430
2217,64
2218,-186
2219,-344
2220,-487
2221,-644
2222,-755
2223,-746
2224,-616
2225,-441
2226,-307
2227,-239
2228,-213
2229,-204
2230,-206
2231,-224
2232,-249
2233,-268
2234,-281
2235,-294
2236,-304
2237,-301
2238,-272
2239,-224
2240,-173
2241,-136
2242,-120
2243,-122
2244,-132
2245,-137
2246,-132
2247,-120
2248,-107
2249,-100
2250,-104
2251,-113
2252,-117
2253,-106
2254,-85
2255,-68
2256,-67
2257,-73
2258,-70
2259,-51
2260,-31
2261,-31
2262,-52
2263,-70
2264,-65
2265,-46
2266,-40
2267,-60
2268,-83
2269,-80
2270,-46
2271,-9
2272,5
2273,-6
2274,-15
2275,-4
2276,18
2277,29
2278,21
2279,7
2280,8
2281,28
2282,50
2283,60
2284,63
2285,76
2286,106
2287,139
2288,155
2289,148
2290,135
2291,137
2292,157
2293,181
2294,193
2295,188
2296,175
2297,169
2298,176
2299,194
2300,208
2301,207
2302,192
2303,179
2304,181
2305,192
2306,199
2307,196
2308,189
2309,190
2310,197
2311,201
2312,194
2313,181
2314,171
2315,164
2316,148
2317,120
2318,88
2319,65
2320,55
2321,46
2322,28
2323,5
2324,-7
2325,-6
2326,-7
2327,-30
2328,-74
2329,-113
2330,-121
2331,-105
2332,-96
2333,-115
2334,-152
2335,-174
2336,-168
2337,-146
2338,-136
2339,-152
2340,-183
2341,-210
2342,-227
2343,-236
2344,-240
2345,-237
2346,-229
2347,-220
2348,-220
2349,-223
2350,-215
2351,-193
2352,-171
2353,-172
2354,-200
2355,-232
2356,-245
2357,-235
2358,-224
2359,-225
2360,-233
2361,-227
2362,-208
2363,-194
2364,-199
2365,-214
2366,-219
2367,-214
2368,-219
2369,-245
2370,-273
2371,-273
2372,-243
2373,-213
2374,-212
2375,-231
2376,-231
2377,-194
2378,-147
2379,-131
2380,-155
2381,-189
2382,-204
2383,-200
2384,-201
2385,-213
2386,-217
2387,-197
2388,-163
2389,-139
2390,-131
2391,-123
2392,-101
2393,-69
2394,-50
2395,-52
2396,-67
2397,-79
2398,-79
2399,-70
2400,-57
2401,-44
2402,-37
2403,-33
2404,-24
2405,-3
2406,30
2407,62
2408,79
2409,78
2410,72
2411,72
2412,77
2413,75
2414,53
2415,20
2416,-13
2417,-39
2418,-63
2419,-88
2420,-103
2421,-91
2422,-57
2423,-25
2424,-13
2425,-16
2426,-12
2427,3
2428,9
2429,-12
2430,-54
2431,-100
2432,-134
2433,-156
2434,-167
2435,-164
2436,-146
2437,-120
2438,-99
2439,-84
2440,-65
2441,-35
2442,0
2443,26
2444,37
2445,34
2446,22
2447,11
2448,9
2449,22
2450,44
2451,59
2452,58
2453,49
2454,48
2455,58
2456,69
2457,69
2458,58
2459,48
2460,49
2461,57
2462,63
2463,63
2464,58
2465,53
2466,51
2467,55
2468,68
2469,84
2470,89
2471,81
2472,66
2473,60
2474,70
2475,83
2476,86
2477,80
2478,77
2479,82
2480,87
2481,87
2482,85
2483,90
2484,101
2485,110
2486,108
2487,102
2488,105
2489,119
2490,134
2491,136
2492,128
2493,119
2494,116
2495,116
2496,117
2497,123
2498,146
2499,197
2500,268
2501,352
2502,446
2503,564
2504,712
2505,883
2506,1061
2507,1236
2508,1406
2509,1552
2510,1638
2511,1642
2512,1586
2513,1505
2514,1394
2515,1194
2516,868
2517,466
2518,100
2519,-156
2520,-330
2521,-495
2522,-668
2523,-781
2524,-766
2525,-637
2526,-477
2527,-357
2528,-282
2529,-220
2530,-163
2531,-135
2532,-152
2533,-201
2534,-251
2535,-286
2536,-310
2537,-323
2538,-317
2539,-287
2540,-242
2541,-198
2542,-167
2543,-148
2544,-137
2545,-131
2546,-133
2547,-138
2548,-145
2549,-153
2550,-163
2551,-171
2552,-179
2553,-188
2554,-196
2555,-198
2556,-183
2557,-151
2558,-122
2559,-114
2560,-121
2561,-116
2562,-80
2563,-30
2564,-2
2565,-17
2566,-55
2567,-77
2568,-65
2569,-36
2570,-22
2571,-34
2572,-57
2573,-67
2574,-52
2575,-20
2576,13
2577,35
2578,48
2579,57
2580,64
2581,69
2582,72
2583,76
2584,83
2585,89
2586,89
2587,86
2588,87
2589,94
2590,102
2591,104
2592,99
2593,97
2594,103
2595,117
2596,129
2597,132
2598,123
2599,113
2600,112
2601,126
2602,149
2603,163
2604,159
2605,145
2606,137
2607,140
2608,144
2609,139
2610,130
2611,130
2612,135
2613,134
2614,121
2615,105
2616,102
2617,111
2618,110
2619,84
2620,45
2621,20
2622,26
2623,49
2624,55
2625,31
2626,-9
2627,-38
2628,-43
2629,-41
2630,-54
2631,-86
2632,-121
2633,-139
2634,-140
2635,-140
2636,-148
2637,-159
2638,-163
2639,-162
2640,-165
2641,-174
2642,-181
2643,-180
2644,-178
2645,-191
2646,-221
2647,-250
2648,-261
2649,-254
2650,-248
2651,-259
2652,-273
2653,-272
2654,-252
2655,-227
2656,-215
2657,-215
2658,-213
2659,-202
2660,-187
2661,-179
2662,-181
2663,-191
2664,-200
2665,-203
2666,-203
2667,-203
2668,-213
2669,-231
2670,-247
2671,-247
2672,-231
2673,-211
2674,-204
2675,-210
2676,-218
2677,-214
2678,-197
2679,-178
2680,-166
2681,-164
2682,-169
2683,-173
2684,-172
2685,-165
2686,-152
2687,-139
2688,-130
2689,-126
2690,-124
2691,-114
2692,-92
2693,-63
2694,-45
2695,-54
2696,-83
2697,-103
2698,-90
